segmento_negocio,prioridad_consumo,categoria,producto_generico,proveedor,marca,ranking_compra,codigo_sku,descripcion,presentacion,tipo_envase,unidades_por_pack,costo_pack_neto,costo_unidad_neto,precio_venta_neto,margen_clp,margen_pct,mercado_min,mercado_max,holgura_mercado,pct_min_mercado,pct_max_mercado,rubro,aplicacion
Concesionarios,1,Lubricante,5W40 sintetico,Vistony,Vistony,3,1000407,CAJ12 FORZA PLUS SAE 15W40 DE 1/4 GAL,1/4 GAL,Frasco/Botella,12,43682,3640,4732,1092,0.2307692307692308,8500.0,13000.0,4500.0,-0.7962806424344886,-1.7472527472527473,Concesionarios,liviano
Talleres,1,Lubricante,5W40 sintetico,Vistony,Vistony,3,1000407,CAJ12 FORZA PLUS SAE 15W40 DE 1/4 GAL,1/4 GAL,Frasco/Botella,12,43682,3640,4732,1092,0.2307692307692308,8500.0,13000.0,4500.0,-0.7962806424344886,-1.7472527472527473,Talleres,liviano
Concesionarios,1,Refrigerante/Aditivo Diesel,Refrigerante azul HOAT,Vistony,Vistony,1,1200195,IBC AIRBLUE DEF DE 1000LT,1000 LT,Contenedor IBC,1,471514,471514,612969,141454,0.2307692307692308,300000.0,450000.0,150000.0,0.5105788384078151,0.2658682576117226,Concesionarios,liviano
Talleres,3,Refrigerante/Aditivo Diesel,Refrigerante azul HOAT,Vistony,Vistony,1,1200195,IBC AIRBLUE DEF DE 1000LT,1000 LT,Contenedor IBC,1,471514,471514,612969,141454,0.2307692307692308,300000.0,450000.0,150000.0,0.5105788384078151,0.2658682576117226,Talleres,liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,1,1000443,BAL FORZA ULTRA D SAE 30 DE 5 GAL,5 GAL,Balde,1,38114,38114,49548,11434,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,11,1000094,CAJ06 AQUAOIL SUPER 2T TC-W3 DE 1 GAL,1 GAL,Galon,6,44902,7483,9728,2245,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,4,1000705,CIL VELTRON ISO VG 320 DE 55 GAL,55 GAL,Tambor/Cilindro,1,410984,410984,534279,123295,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,57,1400001,CAJ12 MOTOR FLUSH DE 443 ML,443 ML,Frasco/Botella,12,28574,2381,3095,714,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Flotas,1,Lubricante,Aceite engranajes,Vistony,Vistony,7,1000897,BAL TRANSMEC SYNTHETIC SAE 75W90 DE 5 GAL,5 GAL,Balde,1,89377,89377,116190,26813,0.2307692307692308,70000.0,90000.0,20000.0,0.39753851450210864,0.22540666150271105,Flotas,camion_flota
Industria,1,Lubricante,Aceite engranajes,Vistony,Vistony,7,1000897,BAL TRANSMEC SYNTHETIC SAE 75W90 DE 5 GAL,5 GAL,Balde,1,89377,89377,116190,26813,0.2307692307692308,70000.0,90000.0,20000.0,0.39753851450210864,0.22540666150271105,Industria,camion_flota
Talleres,2,Lubricante,Aceite engranajes,Vistony,Vistony,7,1000897,BAL TRANSMEC SYNTHETIC SAE 75W90 DE 5 GAL,5 GAL,Balde,1,89377,89377,116190,26813,0.2307692307692308,70000.0,90000.0,20000.0,0.39753851450210864,0.22540666150271105,Talleres,camion_flota
Construccion (agro),1,Lubricante,Aceite engranajes,Vistony,Vistony,7,1000897,BAL TRANSMEC SYNTHETIC SAE 75W90 DE 5 GAL,5 GAL,Balde,1,89377,89377,116190,26813,0.2307692307692308,70000.0,90000.0,20000.0,0.39753851450210864,0.22540666150271105,Agricola,camion_flota
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,20,1400197,CAJ06 PULVERIZADOR DE MOTOR LOTOX DE 1 GL,1 GL,Galon,6,56042,9341,12143,2802,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,5,1000153,CIL TRAKOIL 10W30 DE 55 GAL,55 GAL,Tambor/Cilindro,1,424627,424627,552015,127388,0.2307692307692307,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,3,Lubricante,5W40 sintetico,Vistony,Vistony,1,1000649,BAL VOLTEK C300 SAE 5W40 API CK-4 DE 5 GAL,5 GAL,Balde,1,52957,52957,68844,15887,0.2307692307692308,55000.0,80000.0,25000.0,0.2010923246760793,-0.16204752774388465,Concesionarios,camion_flota
Talleres,2,Lubricante,5W40 sintetico,Vistony,Vistony,1,1000649,BAL VOLTEK C300 SAE 5W40 API CK-4 DE 5 GAL,5 GAL,Balde,1,52957,52957,68844,15887,0.2307692307692308,55000.0,80000.0,25000.0,0.2010923246760793,-0.16204752774388465,Talleres,camion_flota
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,38,1600030,CAJ12 ADITIVO ANTIHUMO NO SMOKE DE 410 ML,410 ML,Frasco/Botella,12,24038,2003,2604,601,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,15,1000703,CIL VELTRON ISO VG 220 DE 55 GAL,55 GAL,Tambor/Cilindro,1,518492,518492,674040,155548,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,5,1000702,BAL VELTRON ISO VG 220 DE 5 GAL,5 GAL,Balde,1,43193,43193,56151,12958,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,3,Lubricante,10W40 semisintetico,Vistony,Vistony,1,1000964,BAL VOLTEK C300 10W40 DE 5 GAL,5 GAL,Balde,1,55033,55033,71543,16510,0.2307692307692307,75000.0,95000.0,20000.0,-0.048320590414156595,-0.3278727478579315,Concesionarios,liviano
Talleres,2,Lubricante,10W40 semisintetico,Vistony,Vistony,1,1000964,BAL VOLTEK C300 10W40 DE 5 GAL,5 GAL,Balde,1,55033,55033,71543,16510,0.2307692307692307,75000.0,95000.0,20000.0,-0.048320590414156595,-0.3278727478579315,Talleres,liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,14,1000017,CIL MUTURROL DE 55 GAL,55 GAL,Tambor/Cilindro,1,508583,508583,661158,152575,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,19,1600011,CAJ12 ADITIVO ESPECIAL PARA DIESEL DE 300 ML,300 ML,Sachet/Spray,12,23887,1990,2588,597,0.2307692307692307,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Flotas,1,Lubricante,Aceite engranajes,Vistony,Vistony,4,1000142,CIL GEAR OIL GL-5 SAE 85W140 DE 55 GL,55 GL,Tambor/Cilindro,1,617349,617349,802553,185205,0.2307692307692308,800000.0,1100000.0,300000.0,0.003181098319986364,-0.3706259898100188,Flotas,liviano
Industria,1,Lubricante,Aceite engranajes,Vistony,Vistony,4,1000142,CIL GEAR OIL GL-5 SAE 85W140 DE 55 GL,55 GL,Tambor/Cilindro,1,617349,617349,802553,185205,0.2307692307692308,800000.0,1100000.0,300000.0,0.003181098319986364,-0.3706259898100188,Industria,liviano
Talleres,3,Lubricante,Aceite engranajes,Vistony,Vistony,4,1000142,CIL GEAR OIL GL-5 SAE 85W140 DE 55 GL,55 GL,Tambor/Cilindro,1,617349,617349,802553,185205,0.2307692307692308,800000.0,1100000.0,300000.0,0.003181098319986364,-0.3706259898100188,Talleres,liviano
Construccion (agro),1,Lubricante,Aceite engranajes,Vistony,Vistony,4,1000142,CIL GEAR OIL GL-5 SAE 85W140 DE 55 GL,55 GL,Tambor/Cilindro,1,617349,617349,802553,185205,0.2307692307692308,800000.0,1100000.0,300000.0,0.003181098319986364,-0.3706259898100188,Agricola,liviano
Construccion (agro),3,Grasa,Grasa de litio EP2,Vistony,Vistony,4,1100275,CAJ12 EP-2 LITHIUM MULTIPROPOSITO ROJO DE 210 GRS,210 GRS,Tarro,12,11956,996,1295,299,0.2307692307692308,4500.0,7000.0,2500.0,-2.474903474903475,-4.405405405405405,Agricola,liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,3,1100011,BAL CHASIS SUPER H-2 NEGRA DE 35 LIBRAS,35 LIBRAS,Balde,1,40457,40457,52594,12137,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Industria,1,Lubricante,Hidraulico ISO 32,Vistony,Vistony,1,1000112,CIL DRAULA H32 DE 55 GAL,55 GAL,Tambor/Cilindro,1,395734,395734,514454,118720,0.2307692307692308,400000.0,550000.0,150000.0,0.22247664514222842,-0.06909461292943586,Industria,liviano
Construccion (agro),1,Lubricante,Hidraulico ISO 32,Vistony,Vistony,1,1000112,CIL DRAULA H32 DE 55 GAL,55 GAL,Tambor/Cilindro,1,395734,395734,514454,118720,0.2307692307692308,400000.0,550000.0,150000.0,0.22247664514222842,-0.06909461292943586,Agricola,liviano
Concesionarios,3,Refrigerante/Aditivo Diesel,Refrigerante azul HOAT,Vistony,Vistony,1,1200212,BAL AIRBLUE DEF DE 20 L,20 L,Balde,1,19294,19294,25082,5788,0.2307692307692308,45000.0,65000.0,20000.0,-0.7941153018100631,-1.591499880392313,Concesionarios,liviano
Talleres,2,Refrigerante/Aditivo Diesel,Refrigerante azul HOAT,Vistony,Vistony,1,1200212,BAL AIRBLUE DEF DE 20 L,20 L,Balde,1,19294,19294,25082,5788,0.2307692307692308,45000.0,65000.0,20000.0,-0.7941153018100631,-1.591499880392313,Talleres,liviano
Concesionarios,1,Refrigerante/Aditivo Diesel,Refrigerante azul HOAT,Vistony,Vistony,1,1200120,CIL AIRBLUE - UREA AUTOMOTRIZ de 208 L,208 L,Tambor/Cilindro,1,194372,194372,252684,58312,0.2307692307692308,300000.0,450000.0,150000.0,-0.18725364486868967,-0.7808804673030347,Concesionarios,liviano
Talleres,3,Refrigerante/Aditivo Diesel,Refrigerante azul HOAT,Vistony,Vistony,1,1200120,CIL AIRBLUE - UREA AUTOMOTRIZ de 208 L,208 L,Tambor/Cilindro,1,194372,194372,252684,58312,0.2307692307692308,300000.0,450000.0,150000.0,-0.18725364486868967,-0.7808804673030347,Talleres,liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,6,1000157,BAL DRAULACAT TO-4 SAE 30 DE 5 GL,5 GL,Balde,1,43531,43531,56591,13059,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,19,1400169,CAJ12 LIMPIA TAPIZ LOTOX DE 650 ML,650 ML,Frasco/Botella,12,15375,1282,1666,384,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,2,1100290,CAJ12 GRAFITADA PARA PALIERES DE 210 GRS,210 GRS,Tarro,12,12546,1046,1359,314,0.2307692307692308,4500.0,7000.0,2500.0,-2.3112582781456954,-4.15084621044886,Concesionarios,liviano
Talleres,1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,2,1100290,CAJ12 GRAFITADA PARA PALIERES DE 210 GRS,210 GRS,Tarro,12,12546,1046,1359,314,0.2307692307692308,4500.0,7000.0,2500.0,-2.3112582781456954,-4.15084621044886,Talleres,liviano
Construccion (agro),3,Grasa,Grasa multiproposito EP2,Vistony,Vistony,2,1100290,CAJ12 GRAFITADA PARA PALIERES DE 210 GRS,210 GRS,Tarro,12,12546,1046,1359,314,0.2307692307692308,4500.0,7000.0,2500.0,-2.3112582781456954,-4.15084621044886,Agricola,liviano
Construccion,3,Lubricante,Hidraulico ISO 68,Vistony,Vistony,1,1000786,LIT DRAULA H 68,1 L,Frasco/Botella,1,1585,1585,2060,475,0.2307692307692308,3000.0,5000.0,2000.0,-0.4563106796116505,-1.4271844660194173,Construccion,liviano
Industria,3,Lubricante,Hidraulico ISO 68,Vistony,Vistony,1,1000786,LIT DRAULA H 68,1 L,Frasco/Botella,1,1585,1585,2060,475,0.2307692307692308,3000.0,5000.0,2000.0,-0.4563106796116505,-1.4271844660194173,Industria,liviano
Construccion (agro),3,Lubricante,Hidraulico ISO 68,Vistony,Vistony,1,1000786,LIT DRAULA H 68,1 L,Frasco/Botella,1,1585,1585,2060,475,0.2307692307692308,3000.0,5000.0,2000.0,-0.4563106796116505,-1.4271844660194173,Agricola,liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,89,1000779,CAJ12 RAYVON FORK OIL 10W DE 1 L,1 L,Frasco/Botella,12,46371,3864,5023,1159,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,6,1000839,CIL FORZA TRUCK SAE 20W-50 DE 55 GAL,55 GAL,Tambor/Cilindro,1,430375,430375,559488,129113,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,14,1000708,BAL VELTRON ISO VG 680 DE 5 GAL,5 GAL,Balde,1,52639,52639,68431,15792,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Construccion (agro),3,Grasa,Grasa de litio EP2,Vistony,Vistony,5,1100276,CAJ24 EP-2 LITHIUM MULTIPROPOSITO ROJO DE 210 GRS,210 GRS,Tarro,24,24044,1002,1302,300,0.2307692307692308,4500.0,7000.0,2500.0,-2.456221198156682,-4.376344086021505,Agricola,liviano
Flotas,3,Lubricante,Aceite engranajes,Vistony,Vistony,8,1000127,CAJ12 GEAR OIL GL-5 SAE 85W140 DE 0.946 LT,0.946 LT,Frasco/Botella,12,40374,3365,4374,1009,0.2307692307692308,5000.0,8000.0,3000.0,-0.14311842706904443,-0.828989483310471,Flotas,liviano
Industria,3,Lubricante,Aceite engranajes,Vistony,Vistony,8,1000127,CAJ12 GEAR OIL GL-5 SAE 85W140 DE 0.946 LT,0.946 LT,Frasco/Botella,12,40374,3365,4374,1009,0.2307692307692308,5000.0,8000.0,3000.0,-0.14311842706904443,-0.828989483310471,Industria,liviano
Talleres,1,Lubricante,Aceite engranajes,Vistony,Vistony,8,1000127,CAJ12 GEAR OIL GL-5 SAE 85W140 DE 0.946 LT,0.946 LT,Frasco/Botella,12,40374,3365,4374,1009,0.2307692307692308,5000.0,8000.0,3000.0,-0.14311842706904443,-0.828989483310471,Talleres,liviano
Construccion (agro),3,Lubricante,Aceite engranajes,Vistony,Vistony,8,1000127,CAJ12 GEAR OIL GL-5 SAE 85W140 DE 0.946 LT,0.946 LT,Frasco/Botella,12,40374,3365,4374,1009,0.2307692307692308,5000.0,8000.0,3000.0,-0.14311842706904443,-0.828989483310471,Agricola,liviano
Construccion,1,Lubricante,Hidraulico ISO 46,Vistony,Vistony,1,1000083,BAL DRAULA H 46 DE 5 GAL,5 GAL,Balde,1,36069,36069,46889,10821,0.2307692307692308,40000.0,60000.0,20000.0,0.14692145279276592,-0.27961782081085107,Construccion,liviano
Industria,1,Lubricante,Hidraulico ISO 46,Vistony,Vistony,1,1000083,BAL DRAULA H 46 DE 5 GAL,5 GAL,Balde,1,36069,36069,46889,10821,0.2307692307692308,40000.0,60000.0,20000.0,0.14692145279276592,-0.27961782081085107,Industria,liviano
Construccion (agro),1,Lubricante,Hidraulico ISO 46,Vistony,Vistony,1,1000083,BAL DRAULA H 46 DE 5 GAL,5 GAL,Balde,1,36069,36069,46889,10821,0.2307692307692308,40000.0,60000.0,20000.0,0.14692145279276592,-0.27961782081085107,Agricola,liviano
Construccion,3,Quimico/Cuidado vehicular,Concentrado 50/50 industrial,Vistony,Vistony,1,1400079,CAJ12 LIMPIA RADIADOR DE LATA DE 300 ML,300 ML,Sachet/Spray,12,27574,2298,2987,689,0.2307692307692308,3500.0,5500.0,2000.0,-0.17174422497489128,-0.841312353531972,Construccion,liviano
Industria,3,Quimico/Cuidado vehicular,Concentrado 50/50 industrial,Vistony,Vistony,1,1400079,CAJ12 LIMPIA RADIADOR DE LATA DE 300 ML,300 ML,Sachet/Spray,12,27574,2298,2987,689,0.2307692307692308,3500.0,5500.0,2000.0,-0.17174422497489128,-0.841312353531972,Industria,liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,11,1000440,BAL FORZA VIS SAE 25W60 API CF-4 DE 5 GAL,5 GAL,Balde,1,47454,47454,61690,14236,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Flotas,1,Lubricante,Aceite engranajes,Vistony,Vistony,3,1000143,CIL GEAR OIL GL-5 SAE 80W90 DE 55 GL,55 GL,Tambor/Cilindro,1,557444,557444,724677,167233,0.2307692307692308,800000.0,1100000.0,300000.0,-0.10394010021016253,-0.5179176377889736,Flotas,camion_flota
Industria,1,Lubricante,Aceite engranajes,Vistony,Vistony,3,1000143,CIL GEAR OIL GL-5 SAE 80W90 DE 55 GL,55 GL,Tambor/Cilindro,1,557444,557444,724677,167233,0.2307692307692308,800000.0,1100000.0,300000.0,-0.10394010021016253,-0.5179176377889736,Industria,camion_flota
Talleres,3,Lubricante,Aceite engranajes,Vistony,Vistony,3,1000143,CIL GEAR OIL GL-5 SAE 80W90 DE 55 GL,55 GL,Tambor/Cilindro,1,557444,557444,724677,167233,0.2307692307692308,800000.0,1100000.0,300000.0,-0.10394010021016253,-0.5179176377889736,Talleres,camion_flota
Construccion (agro),1,Lubricante,Aceite engranajes,Vistony,Vistony,3,1000143,CIL GEAR OIL GL-5 SAE 80W90 DE 55 GL,55 GL,Tambor/Cilindro,1,557444,557444,724677,167233,0.2307692307692308,800000.0,1100000.0,300000.0,-0.10394010021016253,-0.5179176377889736,Agricola,camion_flota
Concesionarios,3,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1100284,BAL COMPLEJO DE LITIO NLGI 2 DE 35 LIBRAS,35 LIBRAS,Balde,1,59926,59926,77903,17978,0.2307692307692308,60000.0,85000.0,25000.0,0.22981143216564193,-0.09110047109867403,Concesionarios,liviano
Talleres,2,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1100284,BAL COMPLEJO DE LITIO NLGI 2 DE 35 LIBRAS,35 LIBRAS,Balde,1,59926,59926,77903,17978,0.2307692307692308,60000.0,85000.0,25000.0,0.22981143216564193,-0.09110047109867403,Talleres,liviano
Construccion (agro),1,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1100284,BAL COMPLEJO DE LITIO NLGI 2 DE 35 LIBRAS,35 LIBRAS,Balde,1,59926,59926,77903,17978,0.2307692307692308,60000.0,85000.0,25000.0,0.22981143216564193,-0.09110047109867403,Agricola,liviano
Venta Libre (No Especifico),1,Aditivo,Otros,Vistony,Vistony,55,1600002,CAJ12 ADITIVO ESPECIAL PARA DIESEL DE 443 ML,443 ML,Frasco/Botella,12,28062,2338,3040,702,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,2,1200141,CAJ06 AGUA P/ BATERIA DE 1 GAL,1 GAL,Galon,6,10040,1674,2176,502,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,19,1001182,BRIKSON HD SYNTH ATF A8 DE 55 GAL,55 GAL,Tambor/Cilindro,1,1147467,1147467,1491707,344240,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,65,1400195,CAJ12 PULVERIZADOR DE MOTOR LOTOX DE 650 ML,650 ML,Frasco/Botella,12,32459,2705,3516,811,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,1,Lubricante,5W40 sintetico,Vistony,Vistony,4,1000412,CIL FORZA PLUS SAE 15W40 DE 55 GAL,55 GAL,Tambor/Cilindro,1,584349,584349,759653,175305,0.2307692307692308,1200000.0,1600000.0,400000.0,-0.5796686118530434,-1.1062248158040577,Concesionarios,liviano
Talleres,3,Lubricante,5W40 sintetico,Vistony,Vistony,4,1000412,CIL FORZA PLUS SAE 15W40 DE 55 GAL,55 GAL,Tambor/Cilindro,1,584349,584349,759653,175305,0.2307692307692308,1200000.0,1600000.0,400000.0,-0.5796686118530434,-1.1062248158040577,Talleres,liviano
Flotas,1,Lubricante,Aceite engranajes,Vistony,Vistony,4,1000140,BAL GEAR OIL GL-5 SAE 85W140 DE 5 GL,5 GL,Balde,1,61970,61970,80562,18591,0.2307692307692308,70000.0,90000.0,20000.0,0.13110399443906562,-0.11715200714977292,Flotas,liviano
Industria,1,Lubricante,Aceite engranajes,Vistony,Vistony,4,1000140,BAL GEAR OIL GL-5 SAE 85W140 DE 5 GL,5 GL,Balde,1,61970,61970,80562,18591,0.2307692307692308,70000.0,90000.0,20000.0,0.13110399443906562,-0.11715200714977292,Industria,liviano
Talleres,2,Lubricante,Aceite engranajes,Vistony,Vistony,4,1000140,BAL GEAR OIL GL-5 SAE 85W140 DE 5 GL,5 GL,Balde,1,61970,61970,80562,18591,0.2307692307692308,70000.0,90000.0,20000.0,0.13110399443906562,-0.11715200714977292,Talleres,liviano
Construccion (agro),1,Lubricante,Aceite engranajes,Vistony,Vistony,4,1000140,BAL GEAR OIL GL-5 SAE 85W140 DE 5 GL,5 GL,Balde,1,61970,61970,80562,18591,0.2307692307692308,70000.0,90000.0,20000.0,0.13110399443906562,-0.11715200714977292,Agricola,liviano
Construccion (agro),3,Grasa,Grasa de litio EP2,Vistony,Vistony,6,1100260,CAJ12 EP-2 LITHIUM MULTIPROPOSITO AMARILLO DE 210 GRS,210 GRS,Tarro,12,12592,1050,1364,315,0.2307692307692308,4500.0,7000.0,2500.0,-2.2991202346041058,-4.131964809384164,Agricola,liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,6,1500326,CAJ06 LIMPIA PARABRISAS LOTOX DE 1 GL,1 GL,Galon,6,15782,2630,3420,789,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,17,1000666,AGROX 2T SYNTHETIC DE 55 GL,55 GL,Tambor/Cilindro,1,617183,617183,802338,185155,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,3,Lubricante,5W40 sintetico,Vistony,Vistony,5,1000470,BAL FORZA RAYGOLD SAE 15W40 API CK-4 DE 5 GAL,5 GAL,Balde,1,65623,65623,85310,19687,0.2307692307692308,55000.0,80000.0,25000.0,0.35529246278279214,0.06224358222951587,Concesionarios,camion_flota
Talleres,2,Lubricante,5W40 sintetico,Vistony,Vistony,5,1000470,BAL FORZA RAYGOLD SAE 15W40 API CK-4 DE 5 GAL,5 GAL,Balde,1,65623,65623,85310,19687,0.2307692307692308,55000.0,80000.0,25000.0,0.35529246278279214,0.06224358222951587,Talleres,camion_flota
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,12,1000105,BAL TRAKOIL 10W30 DE 5 GAL,5 GAL,Balde,1,51300,51300,66690,15390,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,8,1000840,BAL FORZA TRUCK SAE 20W-50 5GL,5 GL,Balde,1,44718,44718,58134,13416,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,85,1000554,CAJ12 SINTEK OIL S 210 SAE 10W30 ACEA A3/B4 - API SN DE 1L,1 L,Frasco/Botella,12,43519,3626,4714,1088,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,78,1001375,CAJ12 AGROX 2T SYNTHETIC DE 1 L,1 L,Frasco/Botella,12,40995,3416,4441,1025,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,1,Refrigerante/Aditivo Diesel,Refrigerante verde convencional,Vistony,Vistony,2,1200088,CAJ12 COOLANT ICE FREEZE ORGANICO (OAT) CONCENTRATE EXTENDED LIFE GREEN DE 1/4 GL,1/4 GL,Frasco/Botella,12,35954,2996,3895,899,0.2307692307692308,3500.0,5500.0,2000.0,0.10141206675224645,-0.4120667522464698,Concesionarios,liviano
Talleres,1,Refrigerante/Aditivo Diesel,Refrigerante verde convencional,Vistony,Vistony,2,1200088,CAJ12 COOLANT ICE FREEZE ORGANICO (OAT) CONCENTRATE EXTENDED LIFE GREEN DE 1/4 GL,1/4 GL,Frasco/Botella,12,35954,2996,3895,899,0.2307692307692308,3500.0,5500.0,2000.0,0.10141206675224645,-0.4120667522464698,Talleres,liviano
Construccion (agro),3,Refrigerante/Aditivo Diesel,Refrigerante verde convencional,Vistony,Vistony,2,1200088,CAJ12 COOLANT ICE FREEZE ORGANICO (OAT) CONCENTRATE EXTENDED LIFE GREEN DE 1/4 GL,1/4 GL,Frasco/Botella,12,35954,2996,3895,899,0.2307692307692308,3500.0,5500.0,2000.0,0.10141206675224645,-0.4120667522464698,Agricola,liviano
Venta Libre (No Especifico),1,Quimico/Cuidado vehicular,Otros,Vistony,Vistony,3,1500014,CAJ24 AROMATIZADOR FRESHCAR 59ML,59 ML,Sachet/Spray,24,13365,557,724,167,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,2,Lubricante,5W40 sintetico,Vistony,Vistony,5,1000568,CAJ04 ATTOM S310 SAE 5W40 ACEA A5/B5-API SN DE 4L,4 L,Galon,4,55458,13865,18024,4159,0.2307692307692308,28000.0,42000.0,14000.0,-0.5534842432312472,-1.3302263648468706,Concesionarios,liviano
Talleres,1,Lubricante,5W40 sintetico,Vistony,Vistony,5,1000568,CAJ04 ATTOM S310 SAE 5W40 ACEA A5/B5-API SN DE 4L,4 L,Galon,4,55458,13865,18024,4159,0.2307692307692308,28000.0,42000.0,14000.0,-0.5534842432312472,-1.3302263648468706,Talleres,liviano
Concesionarios,3,Grasa,Grasa multiproposito EP2,Vistony,Vistony,1,1100208,BAL COMPLEJO DE LITIO NLGI 2 DE 16 KG,16 KG,Balde,1,59926,59926,77903,17978,0.2307692307692308,60000.0,85000.0,25000.0,0.22981143216564193,-0.09110047109867403,Concesionarios,liviano
